label,text_length,word_count,avg_word_length,caps_ratio,exclamation_count,label_name
0,547.0,73.0,7.493150684931507,0.09872029250457039,9.0,Reliable
0,825.0,111.0,7.4324324324324325,0.01575757575757576,0.0,Reliable
1,744.0,107.0,6.953271028037383,0.09811827956989247,14.0,Unreliable
0,642.0,84.0,7.642857142857143,0.06542056074766354,4.0,Reliable
0,500.0,64.0,7.8125,0.014,0.0,Reliable
1,625.0,87.0,7.183908045977011,0.0432,5.0,Unreliable
1,532.0,76.0,7.0,0.06766917293233082,11.0,Unreliable
1,526.0,70.0,7.514285714285714,0.04182509505703422,6.0,Unreliable
1,648.0,91.0,7.1208791208791204,0.040123456790123455,6.0,Unreliable
0,558.0,76.0,7.342105263157895,0.016129032258064516,0.0,Reliable
0,557.0,79.0,7.050632911392405,0.017953321364452424,0.0,Reliable
1,777.0,104.0,7.471153846153846,0.03346203346203346,6.0,Unreliable
1,491.0,70.0,7.014285714285714,0.1120162932790224,10.0,Unreliable
1,552.0,75.0,7.36,0.07065217391304347,3.0,Unreliable
1,495.0,71.0,6.971830985915493,0.0707070707070707,11.0,Unreliable
0,517.0,63.0,8.206349206349206,0.017408123791102514,0.0,Reliable
1,515.0,73.0,7.054794520547945,0.08737864077669903,8.0,Unreliable
1,471.0,67.0,7.029850746268656,0.09341825902335456,8.0,Unreliable
0,873.0,109.0,8.009174311926605,0.013745704467353952,0.0,Reliable
1,531.0,69.0,7.695652173913044,0.047080979284369114,5.0,Unreliable
0,798.0,101.0,7.900990099009901,0.017543859649122806,0.0,Reliable
1,610.0,87.0,7.011494252873563,0.03442622950819672,5.0,Unreliable
1,905.0,113.0,8.008849557522124,0.03425414364640884,5.0,Unreliable
1,898.0,119.0,7.546218487394958,0.060133630289532294,6.0,Unreliable
1,590.0,76.0,7.7631578947368425,0.0711864406779661,4.0,Unreliable
1,494.0,67.0,7.373134328358209,0.08906882591093117,9.0,Unreliable
0,909.0,111.0,8.18918918918919,0.015401540154015401,0.0,Reliable
1,527.0,72.0,7.319444444444445,0.051233396584440226,3.0,Unreliable
1,817.0,113.0,7.230088495575221,0.06731946144430845,8.0,Unreliable
0,574.0,79.0,7.265822784810126,0.0156794425087108,0.0,Reliable
1,590.0,76.0,7.7631578947368425,0.015254237288135594,0.0,Unreliable
0,613.0,85.0,7.211764705882353,0.01794453507340946,0.0,Reliable
0,619.0,79.0,7.8354430379746836,0.01938610662358643,0.0,Reliable
0,490.0,62.0,7.903225806451613,0.014285714285714285,0.0,Reliable
1,496.0,72.0,6.888888888888889,0.036290322580645164,5.0,Unreliable
1,527.0,70.0,7.5285714285714285,0.04743833017077799,5.0,Unreliable
0,825.0,106.0,7.783018867924528,0.014545454545454545,0.0,Reliable
0,780.0,109.0,7.155963302752293,0.017948717948717947,0.0,Reliable
1,813.0,113.0,7.1946902654867255,0.07257072570725707,10.0,Unreliable
0,774.0,95.0,8.147368421052631,0.015503875968992248,0.0,Reliable
0,903.0,123.0,7.341463414634147,0.018826135105204873,0.0,Reliable
1,617.0,83.0,7.433734939759036,0.029173419773095625,0.0,Unreliable
1,472.0,68.0,6.9411764705882355,0.06991525423728813,6.0,Unreliable
0,688.0,90.0,7.644444444444445,0.014534883720930232,0.0,Reliable
0,554.0,75.0,7.386666666666667,0.016245487364620937,0.0,Reliable
1,670.0,94.0,7.127659574468085,0.09104477611940298,15.0,Unreliable
0,889.0,125.0,7.112,0.01687289088863892,0.0,Reliable
1,687.0,96.0,7.15625,0.09606986899563319,12.0,Unreliable
0,668.0,86.0,7.767441860465116,0.014970059880239521,0.0,Reliable
1,751.0,95.0,7.905263157894737,0.07723035952063914,8.0,Unreliable
1,814.0,102.0,7.980392156862745,0.030712530712530713,1.0,Unreliable
0,520.0,71.0,7.323943661971831,0.019230769230769232,0.0,Reliable
0,818.0,114.0,7.175438596491228,0.02078239608801956,0.0,Reliable
1,883.0,104.0,8.490384615384615,0.014722536806342015,0.0,Unreliable
0,768.0,101.0,7.603960396039604,0.016927083333333332,0.0,Reliable
1,651.0,81.0,8.037037037037036,0.013824884792626729,0.0,Unreliable
0,522.0,70.0,7.457142857142857,0.017241379310344827,0.0,Reliable
1,558.0,73.0,7.6438356164383565,0.04659498207885305,4.0,Unreliable
1,771.0,104.0,7.413461538461538,0.07911802853437094,6.0,Unreliable
1,610.0,79.0,7.7215189873417724,0.018032786885245903,0.0,Unreliable
0,589.0,78.0,7.551282051282051,0.01697792869269949,0.0,Reliable
1,537.0,74.0,7.256756756756757,0.0446927374301676,5.0,Unreliable
1,718.0,99.0,7.252525252525253,0.06128133704735376,10.0,Unreliable
0,638.0,86.0,7.4186046511627906,0.017241379310344827,0.0,Reliable
0,857.0,112.0,7.651785714285714,0.01633605600933489,0.0,Reliable
1,685.0,104.0,6.586538461538462,0.07883211678832117,14.0,Unreliable
0,832.0,104.0,8.0,0.01201923076923077,0.0,Reliable
0,581.0,78.0,7.448717948717949,0.0189328743545611,0.0,Reliable
0,818.0,112.0,7.303571428571429,0.01589242053789731,0.0,Reliable
0,549.0,73.0,7.52054794520548,0.018214936247723135,0.0,Reliable
0,510.0,72.0,7.083333333333333,0.023529411764705882,0.0,Reliable
0,608.0,78.0,7.794871794871795,0.01644736842105263,0.0,Reliable
1,616.0,76.0,8.105263157894736,0.016233766233766232,0.0,Unreliable
1,769.0,103.0,7.466019417475728,0.08322496749024708,7.0,Unreliable
0,526.0,72.0,7.305555555555555,0.017110266159695818,0.0,Reliable
1,505.0,65.0,7.769230769230769,0.053465346534653464,4.0,Unreliable
1,485.0,66.0,7.348484848484849,0.05154639175257732,4.0,Unreliable
0,537.0,69.0,7.782608695652174,0.0148975791433892,0.0,Reliable
0,600.0,81.0,7.407407407407407,0.018333333333333333,0.0,Reliable
0,498.0,65.0,7.661538461538462,0.020080321285140562,0.0,Reliable
1,572.0,73.0,7.835616438356165,0.06993006993006994,3.0,Unreliable
1,595.0,77.0,7.7272727272727275,0.06554621848739496,3.0,Unreliable
0,483.0,65.0,7.430769230769231,0.12422360248447205,8.0,Reliable
0,494.0,63.0,7.841269841269841,0.018218623481781375,0.0,Reliable
0,544.0,75.0,7.253333333333333,0.016544117647058824,0.0,Reliable
0,448.0,63.0,7.111111111111111,0.05803571428571429,4.0,Reliable
0,671.0,90.0,7.455555555555556,0.01788375558867362,0.0,Reliable
1,591.0,76.0,7.776315789473684,0.04230118443316413,6.0,Unreliable
1,572.0,76.0,7.526315789473684,0.04895104895104895,4.0,Unreliable
0,583.0,75.0,7.773333333333333,0.012006861063464836,0.0,Reliable
1,474.0,67.0,7.074626865671642,0.09282700421940929,8.0,Unreliable
0,561.0,75.0,7.48,0.07130124777183601,4.0,Reliable
0,902.0,114.0,7.912280701754386,0.015521064301552107,0.0,Reliable
0,873.0,112.0,7.794642857142857,0.013745704467353952,0.0,Reliable
1,811.0,116.0,6.991379310344827,0.06535141800246609,12.0,Unreliable
0,724.0,96.0,7.541666666666667,0.020718232044198894,0.0,Reliable
1,534.0,74.0,7.216216216216216,0.0749063670411985,6.0,Unreliable
0,652.0,88.0,7.409090909090909,0.015337423312883436,0.0,Reliable
1,593.0,77.0,7.701298701298701,0.045531197301854974,5.0,Unreliable
0,511.0,70.0,7.3,0.019569471624266144,0.0,Reliable
0,547.0,70.0,7.814285714285714,0.012797074954296161,0.0,Reliable
1,601.0,73.0,8.232876712328768,0.064891846921797,3.0,Unreliable
1,529.0,69.0,7.666666666666667,0.13610586011342155,7.0,Unreliable
1,702.0,91.0,7.714285714285714,0.017094017094017096,0.0,Unreliable
0,872.0,105.0,8.304761904761905,0.014908256880733946,0.0,Reliable
0,692.0,97.0,7.134020618556701,0.01878612716763006,0.0,Reliable
1,721.0,96.0,7.510416666666667,0.10402219140083217,8.0,Unreliable
1,491.0,66.0,7.4393939393939394,0.0835030549898167,4.0,Unreliable
0,498.0,65.0,7.661538461538462,0.01606425702811245,0.0,Reliable
1,757.0,104.0,7.278846153846154,0.06340819022457067,8.0,Unreliable
0,750.0,97.0,7.731958762886598,0.016,0.0,Reliable
1,820.0,109.0,7.522935779816514,0.03780487804878049,3.0,Unreliable
0,559.0,69.0,8.101449275362318,0.014311270125223614,0.0,Reliable
0,745.0,100.0,7.45,0.016107382550335572,0.0,Reliable
1,816.0,108.0,7.555555555555555,0.06372549019607843,7.0,Unreliable
1,616.0,84.0,7.333333333333333,0.012987012987012988,0.0,Unreliable
1,532.0,69.0,7.7101449275362315,0.039473684210526314,1.0,Unreliable
0,585.0,72.0,8.125,0.017094017094017096,0.0,Reliable
0,681.0,93.0,7.32258064516129,0.11013215859030837,9.0,Reliable
0,813.0,106.0,7.669811320754717,0.020910209102091022,0.0,Reliable
0,851.0,117.0,7.273504273504273,0.01762632197414806,0.0,Reliable
0,536.0,73.0,7.342465753424658,0.020522388059701493,0.0,Reliable
1,771.0,100.0,7.71,0.0648508430609598,7.0,Unreliable
1,597.0,80.0,7.4625,0.04020100502512563,6.0,Unreliable
1,750.0,102.0,7.352941176470588,0.05333333333333334,10.0,Unreliable
0,567.0,73.0,7.767123287671233,0.015873015873015872,0.0,Reliable
0,583.0,71.0,8.211267605633802,0.015437392795883362,0.0,Reliable
1,502.0,68.0,7.382352941176471,0.0796812749003984,4.0,Unreliable
0,461.0,62.0,7.435483870967742,0.019522776572668113,0.0,Reliable
0,596.0,76.0,7.842105263157895,0.015100671140939598,0.0,Reliable
1,802.0,103.0,7.786407766990291,0.05610972568578554,4.0,Unreliable
0,606.0,75.0,8.08,0.01485148514851485,0.0,Reliable
1,792.0,109.0,7.26605504587156,0.02904040404040404,5.0,Unreliable
0,787.0,103.0,7.640776699029126,0.016518424396442185,0.0,Reliable
0,537.0,71.0,7.563380281690141,0.0148975791433892,0.0,Reliable
1,611.0,77.0,7.935064935064935,0.044189852700491,5.0,Unreliable
0,482.0,67.0,7.1940298507462686,0.01867219917012448,0.0,Reliable
1,533.0,73.0,7.301369863013699,0.06941838649155722,7.0,Unreliable
1,422.0,60.0,7.033333333333333,0.0995260663507109,9.0,Unreliable
0,797.0,109.0,7.3119266055045875,0.015056461731493099,0.0,Reliable
0,520.0,70.0,7.428571428571429,0.015384615384615385,0.0,Reliable
1,445.0,65.0,6.846153846153846,0.08764044943820225,11.0,Unreliable
1,774.0,107.0,7.233644859813084,0.09689922480620156,12.0,Unreliable
0,763.0,98.0,7.785714285714286,0.015727391874180863,0.0,Reliable
0,797.0,101.0,7.891089108910891,0.015056461731493099,0.0,Reliable
0,580.0,70.0,8.285714285714286,0.015517241379310345,0.0,Reliable
1,500.0,67.0,7.462686567164179,0.14,7.0,Unreliable
0,635.0,81.0,7.839506172839506,0.01732283464566929,0.0,Reliable
1,815.0,111.0,7.342342342342342,0.01717791411042945,0.0,Unreliable
0,733.0,97.0,7.556701030927835,0.020463847203274217,0.0,Reliable
0,580.0,73.0,7.945205479452055,0.015517241379310345,0.0,Reliable
0,809.0,111.0,7.288288288288288,0.014833127317676144,0.0,Reliable
1,842.0,107.0,7.869158878504673,0.015439429928741092,0.0,Unreliable
0,932.0,120.0,7.766666666666667,0.016094420600858368,0.0,Reliable
1,671.0,86.0,7.8023255813953485,0.044709388971684055,4.0,Unreliable
1,881.0,114.0,7.728070175438597,0.032917139614074914,6.0,Unreliable
0,818.0,111.0,7.36936936936937,0.017114914425427872,0.0,Reliable
1,455.0,59.0,7.711864406779661,0.14945054945054945,6.0,Unreliable
0,496.0,64.0,7.75,0.014112903225806451,0.0,Reliable
0,569.0,76.0,7.4868421052631575,0.019332161687170474,0.0,Reliable
0,506.0,66.0,7.666666666666667,0.015810276679841896,0.0,Reliable
0,848.0,107.0,7.925233644859813,0.015330188679245283,0.0,Reliable
0,778.0,103.0,7.553398058252427,0.015424164524421594,0.0,Reliable
0,512.0,68.0,7.529411764705882,0.015625,0.0,Reliable
0,615.0,81.0,7.592592592592593,0.016260162601626018,0.0,Reliable
1,509.0,66.0,7.712121212121212,0.01768172888015717,0.0,Unreliable
1,496.0,69.0,7.188405797101449,0.05443548387096774,4.0,Unreliable
0,582.0,76.0,7.657894736842105,0.020618556701030927,0.0,Reliable
0,815.0,100.0,8.15,0.014723926380368098,0.0,Reliable
0,843.0,109.0,7.73394495412844,0.014234875444839857,0.0,Reliable
1,719.0,105.0,6.847619047619047,0.12100139082058414,13.0,Unreliable
0,535.0,70.0,7.642857142857143,0.018691588785046728,0.0,Reliable
1,609.0,79.0,7.708860759493671,0.013136288998357963,0.0,Unreliable
0,853.0,116.0,7.353448275862069,0.015240328253223915,0.0,Reliable
0,786.0,104.0,7.5576923076923075,0.015267175572519083,0.0,Reliable
0,530.0,74.0,7.162162162162162,0.01509433962264151,0.0,Reliable
1,512.0,76.0,6.7368421052631575,0.072265625,10.0,Unreliable
0,558.0,69.0,8.08695652173913,0.017921146953405017,0.0,Reliable
1,548.0,78.0,7.0256410256410255,0.072992700729927,4.0,Unreliable
0,776.0,100.0,7.76,0.01675257731958763,0.0,Reliable
1,969.0,119.0,8.142857142857142,0.015479876160990712,0.0,Unreliable
1,873.0,112.0,7.794642857142857,0.037800687285223365,4.0,Unreliable
0,565.0,79.0,7.151898734177215,0.04070796460176991,6.0,Reliable
0,604.0,76.0,7.947368421052632,0.016556291390728478,0.0,Reliable
0,738.0,101.0,7.306930693069307,0.014905149051490514,0.0,Reliable
1,708.0,100.0,7.08,0.1228813559322034,13.0,Unreliable
1,478.0,66.0,7.242424242424242,0.09205020920502092,8.0,Unreliable
0,637.0,87.0,7.32183908045977,0.018838304552590265,0.0,Reliable
1,521.0,66.0,7.893939393939394,0.05182341650671785,4.0,Unreliable
0,596.0,82.0,7.2682926829268295,0.015100671140939598,0.0,Reliable
1,633.0,77.0,8.220779220779221,0.01579778830963665,0.0,Unreliable
1,843.0,111.0,7.594594594594595,0.03795966785290629,3.0,Unreliable
0,529.0,71.0,7.450704225352113,0.017013232514177693,0.0,Reliable
0,618.0,78.0,7.923076923076923,0.012944983818770227,0.0,Reliable
1,565.0,80.0,7.0625,0.04070796460176991,6.0,Unreliable
1,555.0,85.0,6.529411764705882,0.05765765765765766,10.0,Unreliable
1,737.0,102.0,7.2254901960784315,0.05563093622795115,12.0,Unreliable
1,565.0,77.0,7.337662337662338,0.1079646017699115,7.0,Unreliable
1,811.0,113.0,7.176991150442478,0.07891491985203453,14.0,Unreliable
0,585.0,77.0,7.597402597402597,0.015384615384615385,0.0,Reliable
0,739.0,98.0,7.540816326530612,0.013531799729364006,0.0,Reliable
1,515.0,66.0,7.803030303030303,0.040776699029126215,1.0,Unreliable
1,563.0,74.0,7.608108108108108,0.047957371225577264,4.0,Unreliable
0,511.0,69.0,7.405797101449275,0.0136986301369863,0.0,Reliable
0,516.0,73.0,7.068493150684931,0.015503875968992248,0.0,Reliable
1,754.0,101.0,7.465346534653466,0.06631299734748011,7.0,Unreliable
0,633.0,85.0,7.447058823529412,0.017377567140600316,0.0,Reliable
1,473.0,71.0,6.661971830985915,0.07399577167019028,11.0,Unreliable
1,797.0,109.0,7.3119266055045875,0.033877038895859475,6.0,Unreliable
1,445.0,66.0,6.742424242424242,0.07865168539325842,10.0,Unreliable
0,514.0,68.0,7.5588235294117645,0.013618677042801557,0.0,Reliable
0,504.0,68.0,7.411764705882353,0.015873015873015872,0.0,Reliable
0,422.0,59.0,7.1525423728813555,0.13744075829383887,8.0,Reliable
1,722.0,102.0,7.078431372549019,0.07894736842105263,9.0,Unreliable
0,781.0,98.0,7.969387755102041,0.015364916773367477,0.0,Reliable
0,760.0,101.0,7.524752475247524,0.019736842105263157,0.0,Reliable
1,788.0,105.0,7.504761904761905,0.08248730964467005,7.0,Unreliable
1,858.0,115.0,7.460869565217391,0.027972027972027972,5.0,Unreliable
1,570.0,78.0,7.3076923076923075,0.10175438596491228,9.0,Unreliable
0,686.0,88.0,7.795454545454546,0.014577259475218658,0.0,Reliable
0,619.0,86.0,7.1976744186046515,0.01615508885298869,0.0,Reliable
1,442.0,63.0,7.015873015873016,0.12895927601809956,9.0,Unreliable
1,598.0,75.0,7.973333333333334,0.038461538461538464,1.0,Unreliable
0,777.0,102.0,7.617647058823529,0.01673101673101673,0.0,Reliable
0,813.0,105.0,7.742857142857143,0.015990159901599015,0.0,Reliable
1,566.0,75.0,7.546666666666667,0.07420494699646643,4.0,Unreliable
0,838.0,113.0,7.415929203539823,0.014319809069212411,0.0,Reliable
1,587.0,76.0,7.723684210526316,0.06643952299829642,3.0,Unreliable
1,954.0,126.0,7.571428571428571,0.016771488469601678,0.0,Unreliable
1,602.0,82.0,7.341463414634147,0.036544850498338874,5.0,Unreliable
1,506.0,68.0,7.4411764705882355,0.04743083003952569,5.0,Unreliable
1,571.0,73.0,7.821917808219178,0.047285464098073555,4.0,Unreliable
1,820.0,113.0,7.256637168141593,0.046341463414634146,6.0,Unreliable
0,558.0,71.0,7.859154929577465,0.017921146953405017,0.0,Reliable
0,829.0,116.0,7.146551724137931,0.018094089264173704,0.0,Reliable
0,810.0,106.0,7.6415094339622645,0.01728395061728395,0.0,Reliable
0,719.0,90.0,7.988888888888889,0.01808066759388039,0.0,Reliable
0,462.0,60.0,7.7,0.015151515151515152,0.0,Reliable
1,521.0,75.0,6.946666666666666,0.10748560460652591,10.0,Unreliable
0,508.0,69.0,7.36231884057971,0.045275590551181105,6.0,Reliable
0,522.0,59.0,8.847457627118644,0.011494252873563218,0.0,Reliable
0,511.0,65.0,7.861538461538461,0.019569471624266144,0.0,Reliable
0,804.0,104.0,7.730769230769231,0.014925373134328358,0.0,Reliable
1,561.0,74.0,7.581081081081081,0.07130124777183601,4.0,Unreliable
1,752.0,96.0,7.833333333333333,0.011968085106382979,0.0,Unreliable
0,524.0,64.0,8.1875,0.015267175572519083,0.0,Reliable
0,598.0,82.0,7.2926829268292686,0.015050167224080268,0.0,Reliable
1,895.0,111.0,8.063063063063064,0.017877094972067038,0.0,Unreliable
0,489.0,62.0,7.887096774193548,0.016359918200409,0.0,Reliable
0,579.0,78.0,7.423076923076923,0.013816925734024179,0.0,Reliable
0,827.0,107.0,7.728971962616822,0.015719467956469165,0.0,Reliable
1,784.0,104.0,7.538461538461538,0.09821428571428571,8.0,Unreliable
0,617.0,87.0,7.091954022988506,0.017828200972447326,0.0,Reliable
0,904.0,114.0,7.9298245614035086,0.015486725663716814,0.0,Reliable
0,597.0,80.0,7.4625,0.01675041876046901,0.0,Reliable
1,567.0,74.0,7.662162162162162,0.012345679012345678,0.0,Unreliable
1,938.0,130.0,7.2153846153846155,0.042643923240938165,10.0,Unreliable
1,665.0,95.0,7.0,0.0887218045112782,16.0,Unreliable
1,416.0,58.0,7.172413793103448,0.13701923076923078,8.0,Unreliable
1,865.0,115.0,7.521739130434782,0.035838150289017344,5.0,Unreliable
1,469.0,65.0,7.2153846153846155,0.09594882729211088,8.0,Unreliable
1,558.0,76.0,7.342105263157895,0.1111111111111111,7.0,Unreliable
0,765.0,98.0,7.8061224489795915,0.01437908496732026,0.0,Reliable
1,499.0,65.0,7.676923076923077,0.0781563126252505,4.0,Unreliable
1,504.0,65.0,7.753846153846154,0.047619047619047616,5.0,Unreliable
1,742.0,102.0,7.2745098039215685,0.01752021563342318,0.0,Unreliable
1,552.0,75.0,7.36,0.07608695652173914,4.0,Unreliable
0,591.0,79.0,7.481012658227848,0.015228426395939087,0.0,Reliable
1,498.0,65.0,7.661538461538462,0.05220883534136546,4.0,Unreliable
0,688.0,90.0,7.644444444444445,0.12354651162790697,7.0,Reliable
0,516.0,60.0,8.6,0.011627906976744186,0.0,Reliable
1,520.0,76.0,6.842105263157895,0.09807692307692308,8.0,Unreliable
1,667.0,93.0,7.172043010752688,0.11694152923538231,12.0,Unreliable
0,554.0,74.0,7.486486486486487,0.019855595667870037,0.0,Reliable
0,524.0,69.0,7.594202898550725,0.015267175572519083,0.0,Reliable
1,588.0,80.0,7.35,0.07142857142857142,5.0,Unreliable
1,720.0,102.0,7.0588235294117645,0.058333333333333334,11.0,Unreliable
1,444.0,64.0,6.9375,0.08558558558558559,9.0,Unreliable
1,556.0,71.0,7.830985915492958,0.050359712230215826,3.0,Unreliable
0,568.0,70.0,8.114285714285714,0.014084507042253521,0.0,Reliable
1,571.0,73.0,7.821917808219178,0.014010507880910683,0.0,Unreliable
1,648.0,83.0,7.807228915662651,0.06635802469135803,4.0,Unreliable
1,567.0,83.0,6.831325301204819,0.07231040564373897,8.0,Unreliable
0,487.0,63.0,7.73015873015873,0.01642710472279261,0.0,Reliable
1,610.0,76.0,8.026315789473685,0.013114754098360656,0.0,Unreliable
0,541.0,74.0,7.3108108108108105,0.02033271719038817,0.0,Reliable
0,732.0,93.0,7.870967741935484,0.015027322404371584,0.0,Reliable
1,796.0,111.0,7.171171171171171,0.09547738693467336,11.0,Unreliable
0,616.0,82.0,7.512195121951219,0.04220779220779221,6.0,Reliable
1,782.0,102.0,7.666666666666667,0.054987212276214836,4.0,Unreliable
1,843.0,110.0,7.663636363636364,0.05693950177935943,9.0,Unreliable
0,883.0,116.0,7.612068965517241,0.015855039637599093,0.0,Reliable
1,946.0,123.0,7.691056910569106,0.02854122621564482,1.0,Unreliable
1,491.0,69.0,7.115942028985507,0.12016293279022404,8.0,Unreliable
1,844.0,113.0,7.469026548672566,0.05568720379146919,10.0,Unreliable
0,621.0,75.0,8.28,0.014492753623188406,0.0,Reliable
1,551.0,71.0,7.76056338028169,0.050816696914700546,4.0,Unreliable
0,789.0,98.0,8.051020408163266,0.012674271229404309,0.0,Reliable
1,503.0,65.0,7.7384615384615385,0.017892644135188866,0.0,Unreliable
0,820.0,105.0,7.809523809523809,0.015853658536585366,0.0,Reliable
1,586.0,80.0,7.325,0.04948805460750853,2.0,Unreliable
0,942.0,122.0,7.721311475409836,0.016985138004246284,0.0,Reliable
1,569.0,75.0,7.586666666666667,0.014059753954305799,0.0,Unreliable
1,556.0,74.0,7.513513513513513,0.012589928057553957,0.0,Unreliable
0,511.0,65.0,7.861538461538461,0.011741682974559686,0.0,Reliable
